base_fond,science_fond,ams,n_buildings,n_days,guests,employees
0.8718949692549707,0.36309724861721043,0.0,0.0,0.7144977794874876,0.3961610086576185,0.46509316631405806
0.6652127028833865,0.5312472578671865,0.22079402165819617,0.3090870902925473,0.7464234673609003,1.6757770501068874,0.5935819919280985
0.8192254527114888,-0.054802494655315094,0.0,0.0,0.3492725356554569,0.7356356207740573,0.46509316631405806
-0.22049618352772926,-0.3610249713796943,0.129640528642345,0.0,0.9726479145714482,1.2141022879875647,0.3705117131325855
0.40749967342826776,0.6451670540685203,0.10300485425454471,0.07779308082142294,0.3492725356554569,-0.19859669108924033,0.258976573734829
0.695033062612148,0.5267316849761148,0.11923366415013281,0.0,0.39551644103507755,-0.011512166390313138,0.17677901345815084
-1.3124385408315369,-1.5052197918497559,0.0,0.0,0.6819440051744561,1.8597788016952284,0.5418355874832054
-0.2304005502146348,-0.7369718462614072,0.11230909728661047,0.0,0.39551644103507755,-0.9846490613606946,0.11153513939775646
0.20002032920497456,0.054738588407588946,0.06413527370592047,0.13748581121372921,0.7252082601973058,0.47412369087725365,0.48204685253034196
-0.7874432779409679,-0.5010378591854703,0.0,0.0,0.4656710642670916,-0.42483691355317654,0.17677901345815084
-0.9690903163819167,-1.6625523305470644,0.0,0.13748581121372921,0.48429899260605325,0.4778121497213964,0.3858481878217172
-0.05367242160000241,0.3303882017785644,0.0,0.0,0.6543179295982977,-0.45052928766391875,0.11153513939775646
1.5498552468335243,0.9317925742135845,0.5198910142199676,0.1878091107778656,0.41494637259525646,0.35382797432924856,0.6326747512401572
1.274849155776933,0.5138557979234278,0.13540064007726602,0.23214482771523032,0.777744847108778,0.8391996578497353,0.33460541819326933
-0.36824465697006836,-2.3538146396503756,0.0,0.0,0.0,-1.7118658282302728,0.0
0.05568890533501645,0.6664708973043538,0.0,0.0,0.777744847108778,1.0316370690347059,0.5113844316514202
1.04765738326654,1.2003463156391982,0.39979161238491906,0.1878091107778656,0.7144977794874876,0.4778121497213964,0.5242641991936178
1.0293677510321426,-0.8529062136516912,0.0,0.07779308082142294,0.7358498627413788,0.5275895935101733,0.424653861968429
-0.12060599004017378,-0.8050033544628874,0.0,0.0,0.7358498627413788,-0.026010809120349008,0.22307027879551292
0.7432375218834935,-0.16558387315682854,0.0,0.0,0.7358498627413788,0.016651210849183223,0.33460541819326933
-0.20023729884738897,0.005941534029612572,0.0,0.0,0.7358498627413788,0.15472965630913227,0.2883141528559073
0.49607190753881186,0.28687864549306025,0.019148542155126763,0.1878091107778656,0.4213726466628085,-0.26652753607557816,0.43575558719297985
-0.08736592335448087,-0.4357075064939953,0.11836384583140241,0.0,0.7411451104366087,0.24096539301718298,0.258976573734829
-0.3276273465654117,0.14411022076988944,0.0,0.0,0.2668606431761944,-0.308376499290719,0.11153513939775646
0.4357293076817006,1.295102964566364,0.13996428115772966,0.0,0.38898876593233744,0.27085352378005684,0.4973833272194737
1.3672763608997096,0.889281629522295,0.4165733228776578,0.1878091107778656,0.6654237665380904,0.3406355898084873,0.33460541819326933
0.8545768783289912,0.44659546266066735,0.054283207962192756,0.07779308082142294,0.788054933375534,-0.38791358422060307,0.3998492922536637
0.509180399392674,-0.20256854091007015,0.13912823820729803,0.23214482771523032,0.7411451104366087,0.7382181897025284,0.5472907265907363
0.24023026727143146,-0.05655058539920764,0.10443498775155127,0.07779308082142294,0.6654237665380904,0.08894066813675276,0.33460541819326933
1.4159338815233589,0.5180332087234216,0.25221022976873875,0.2722273796737458,0.6764555640146703,1.1936305666837115,0.5720952963055016
1.541715373775103,1.4156212712717227,0.32680269276736384,0.4060954446110672,0.9954726004789833,1.1239868916455975,0.6741623406776245
-0.8033156680653926,-0.19920973052485166,0.030767948691238205,0.0,0.3492725356554569,1.2858393819655791,0.2883141528559073
1.232106067391103,1.1651202507195626,0.43909755939502404,1.0,0.7411451104366087,2.6748300681750967,1.0
0.7122833936044665,0.789188143114578,0.022360679774997897,0.2722273796737458,0.9818156027999478,0.6564801439482978,0.5361890013661855
1.1191625078877672,0.5434363043843805,0.2644554152719635,0.23214482771523032,0.9954726004789833,1.052070698466081,0.48204685253034196
1.02227490218776,1.3790856122999016,0.2750939233546729,0.0,0.7037175231670805,0.7783464528728182,0.5853283267612517
0.815212932045863,1.450795783903491,0.3970894105865831,0.07779308082142294,0.7358498627413788,0.02352597997067156,0.43575558719297985
-0.9557075951933011,1.2516308645679748,0.17481418706729726,0.1878091107778656,0.7516850409280131,1.8208737810556124,0.647724140763942
-1.5998218130206707,-0.6627448327314627,0.060964470527239606,0.0,0.5209373193947737,-0.79464598492504,0.22307027879551292
-0.5869395689665565,-0.11769479446123157,0.11429494010380921,0.0,0.3492725356554569,0.09517183368037861,0.22307027879551292
0.15517492796023813,0.17341525929742171,0.0,0.0,0.5088144557044103,0.016651210849183223,0.35355802691630167
-0.4022949427792763,-0.22391144479600295,0.0,0.0,0.3559584578528199,-0.004369109419692787,0.22307027879551292
-0.6288203462553801,0.22526687212167962,0.0,0.0,0.39551644103507755,-0.34141176583241944,0.17677901345815084
0.48087325114665475,0.38452818308716064,0.06653319973266479,0.5865476904126026,0.7569299375303373,0.8891141614192716,0.5361890013661855
0.5740784057542742,1.4122210787600864,0.0,0.1878091107778656,0.9909327800932406,-0.1893870409519892,0.424653861968429
-0.6920669921548344,0.7895994207842428,0.07689820110596433,0.0,0.7198616852949904,0.6875203717735844,0.6262374451413452
-0.20981527223156432,-0.521951984796514,0.06403124237432849,0.0,0.3492725356554569,-0.4908417182435781,0.258976573734829
0.8694887337123908,0.7895994207842428,0.0,0.07779308082142294,0.3492725356554569,0.7278328023532435,0.5418355874832054
-0.6537886015239138,-0.7925905311161417,0.07935153852740769,0.0,0.3492725356554569,-0.3302335711159139,0.17677901345815084
1.2532597440367965,0.8187186602336154,0.2513961017995307,0.76983320990898,0.6983009438865206,2.2134446126200973,0.7563599009543027
1.8746833514379857,1.6287985811701182,0.4863983278480029,0.13748581121372921,0.7198616852949904,1.3285014019351118,0.6989669103923899
0.4522386741491077,0.6815829732778588,0.20245164031606824,0.13748581121372921,0.3626174748579114,0.4887673296533302,0.3998492922536637
0.19747176455740573,0.2757259289102863,0.15954100831238763,0.07779308082142294,0.6318801147309578,-0.6439298529436152,0.22307027879551292
1.3337577982600466,1.3416299809769694,0.09386160024205852,0.1878091107778656,0.3559584578528199,1.327349304872699,0.5242641991936178
1.2453324807562822,1.2471926710836745,0.3482767099113386,0.13748581121372921,0.40201846705359934,1.1936305666837115,0.5472907265907363
0.930931036794361,1.0514221533533499,0.023094010767585032,0.13748581121372921,0.7144977794874876,0.3181058881407721,0.3131187225706726
0.20350729370638634,0.068572524873745,0.18439088914585774,0.1878091107778656,0.954158744648792,1.0419251661663085,0.7010432126517686
-0.2920384280529941,0.7380381851319858,0.0,0.0,0.40201846705359934,-0.10315130424393815,0.17677901345815084
-0.2694742844148367,-0.06418643901554971,0.057821564604681304,0.07779308082142294,0.5027195556548971,-0.9075085662371055,0.258976573734829
0.8229258136921573,-0.23567288194260005,0.266520793435209,0.07779308082142294,0.7411451104366087,0.8656660647337941,0.6505722008216461
0.5719235890223835,0.7875300413800336,0.09128709291752768,0.0,0.6543179295982977,0.5964335972295141,0.41272905979586133
0.17487079546614845,0.6657049745235977,0.03915780041490243,0.0,0.3492725356554569,-0.7539600998450173,0.258976573734829
-0.11325296570124209,-0.11866713623196455,0.048304589153964794,0.0,0.6654237665380904,-0.9323298426459379,0.2883141528559073
-0.2168625326946183,0.010383626183727311,0.039581140290126396,0.0,0.6654237665380904,0.1827851014290128,0.33460541819326933
-0.5846311395655556,-0.038450450546857924,0.0720416546173115,0.0,0.24560000605493926,-0.6106442333366995,0.22307027879551292
-0.3199308296820949,0.29060339423775167,0.040824829046386304,0.0,0.4277740608072378,-0.246467170752256,0.22307027879551292
-0.47766204930187806,-0.3295219190757464,0.03872983346207417,0.0,0.7569299375303373,0.40434162484882286,0.3705117131325855
-0.7325445384314329,-0.9960996907331666,0.0,0.0,0.6709488584579688,-0.27676766848299406,0.258976573734829
1.4748361560157714,1.1331946183350354,0.27904599381941797,0.37561822155573116,0.7516850409280131,1.4264113015622706,0.44614055759102583
-1.2014857703059354,-2.3995378371465708,0.05062937223917884,0.0,0.4277740608072378,-0.9580222167566801,0.22307027879551292
1.2334198291154155,1.6121807289665728,0.1549085751876463,0.46278073320532404,0.6205460738959303,1.0686736215225483,0.424653861968429
1.2719541511790162,0.9439461763509815,0.25168763709540176,0.07779308082142294,0.4213726466628085,0.1489872148555368,0.43575558719297985
0.3356915177773872,-0.1776547934147526,0.19334770061558357,0.5865476904126026,0.8535487949505409,1.4152486004397833,0.5895080732540121
0.5744654649182487,0.7786067795836052,0.17797939955698994,0.3090870902925473,0.7931859870764555,0.8481285189012486,0.6014328754265799
1.1692332176206925,-0.17586400115201123,0.34985234980869667,0.2722273796737458,0.41494637259525646,1.43042863692034,0.6903829450223391
-0.13710188152312244,-0.8563193213080655,0.11423659658795862,0.0,0.4341508066278994,-0.5633918689759843,0.22307027879551292
0.11385567406540006,-0.3464953097750242,0.09702233419854077,0.0,0.3492725356554569,-0.5482953025442084,0.22307027879551292
-0.09997693375134778,-0.2852294973672821,0.07733045971672482,0.0,0.6598801650629778,-0.21737098980384828,0.17677901345815084
1.8470203202891455,1.9630204311225554,0.4130778780488412,0.1878091107778656,0.41494637259525646,1.6199737033901878,0.7010432126517686
1.2314627516588816,0.702346358155785,0.3726481808176,0.07779308082142294,0.0,0.5031238196730685,0.46509316631405806
1.336509657087413,1.398053351524631,0.021908902300206645,0.07779308082142294,0.5269656083666341,0.5031238196730685,0.4558957377820063
0.9630306218967261,1.3872792076985503,0.17268468374467957,0.1878091107778656,0.39551644103507755,0.24603224737122467,0.5113844316514202
0.8452750109393002,-0.39121091351642934,0.21534468494330974,0.13748581121372921,0.45313491724469124,1.8462824281594756,0.6294882868674145
-0.3408035764695008,-1.7293788167294348,0.05612486080160912,0.07779308082142294,0.6983009438865206,-0.37600832138864926,0.17677901345815084
-0.7862392776154857,-1.7990890116706086,0.0,0.0,0.7252082601973058,-1.0122809267568207,0.11153513939775646
0.03946111631629961,-0.47844276040252826,0.15133847274679804,0.0,0.7198616852949904,0.10747729194841699,0.3131187225706726
-0.3314173129666428,-0.8383413923000091,0.09119576013536301,0.0,0.6764555640146703,0.12555617424339702,0.3131187225706726
-1.292793068012942,0.3282725653320317,0.04697517074654084,0.0,0.3492725356554569,-1.0122809267568207,0.17677901345815084
0.48804948478928795,0.2555119575926498,0.0161245154965971,0.0,0.3559584578528199,-0.026010809120349008,0.22307027879551292
-0.6798236748036675,-0.3794552848759687,0.0776745346515403,0.0,0.39551644103507755,-0.4771561322679333,0.22307027879551292
-1.9060740365483941,-0.9650764776348805,0.028401877872187724,0.0,0.1875321711208553,0.8459064913016787,0.3858481878217172
0.26736878731170605,-0.47664831531968666,0.10526157893552614,0.0,0.38243523858352546,-0.3302335711159139,0.258976573734829
0.6962664664599819,0.7264829740707942,0.27589853207293435,0.0,0.7516850409280131,2.494089602745616,0.7110409116414733
0.6942918203153827,0.6237008069770628,0.03785938897200182,0.0,0.5860705874855263,-0.38791358422060307,0.258976573734829
-1.4589766372460309,0.7895994207842428,0.040987803063838396,0.0,0.0,-0.11960497492355841,0.11153513939775646
-0.6486484581730866,-1.911739530084872,0.07222649560006816,0.0,0.3492725356554569,-1.4150014953298669,0.258976573734829
0.8929555271444081,0.7282461454188498,0.029268868558020255,0.07779308082142294,0.5269656083666341,0.22555098089685213,0.3858481878217172
-0.11805581166179564,0.5694928698742528,0.09219544457292887,0.0,0.6598801650629778,0.32266763206975146,0.33460541819326933
0.6486529666117746,0.9937525139695293,0.0,0.0,0.6033981122269623,-0.09506108345158783,0.3131187225706726
0.7653531327029552,0.47662247815354264,0.085107774811314,0.0,0.6928665761363355,1.0537480360429727,0.2883141528559073
0.7458069477588779,0.714068508476361,0.13284075679800483,0.0,0.6487369344506746,1.0554215397020608,0.33460541819326933
0.6001013175548782,0.1494738122396649,0.040824829046386304,0.0,0.6709488584579688,0.35382797432924856,0.2883141528559073
0.4816747961969409,-0.39483599178858403,0.0,0.07779308082142294,0.38243523858352546,0.28055111630930235,0.22307027879551292
0.4023323802653346,-0.7195457070821774,0.0,0.0,0.3492725356554569,-0.011512166390313138,0.22307027879551292
0.45986180271350546,0.4265847333232019,0.010801234497346433,0.0,0.3492725356554569,0.5275895935101733,0.2883141528559073
-0.17855587511418775,-0.426314721488137,0.13152946437965907,0.0,0.7411451104366087,-0.7344347418762202,0.17677901345815084
0.759288213028002,1.1594233500341626,0.13882843128600617,0.07779308082142294,0.3492725356554569,0.8591386140803178,0.48204685253034196
0.25522229607294783,0.32065380386121933,0.0,0.0,0.7037175231670805,-0.040802373451447146,0.3998492922536637
0.650932612536236,0.7099765599649539,0.026770630673681683,0.07779308082142294,0.39551644103507755,0.2995692643291079,0.4898977360288234
0.421805548197117,0.5972229115575267,0.012909944487358056,0.07779308082142294,0.9726479145714482,0.43617957708920757,0.3858481878217172
2.16796366899884,1.9796206636303846,0.6443860126766668,0.5865476904126026,0.7198616852949904,2.2490029967325222,0.7592592801616984
1.199587104891509,1.3136739306949499,0.41396859784287987,0.1878091107778656,0.6598801650629778,0.9853050788141574,0.5935819919280985
0.4313408462337736,0.33877524577653295,0.07552041666551723,0.0,0.7198616852949904,-0.22694181278345898,0.3998492922536637
-0.48300152668016344,-0.49917304359088377,0.0,0.0,0.7464234673609003,0.27085352378005684,0.258976573734829
-0.0885132559177591,0.21452210439677422,0.03719318934070232,0.0,0.3492725356554569,-0.42483691355317654,0.22307027879551292
-0.19262129579029094,-0.01244170917948201,0.0,0.0,0.40201846705359934,-0.25642865138386767,0.17677901345815084
-0.18300966813943892,0.3725785574589848,0.03692334401612797,0.07779308082142294,0.41494637259525646,-0.09506108345158783,0.33460541819326933
0.16979742565115682,-0.2116205638507789,0.15280706789936124,0.07779308082142294,0.3492725356554569,-0.45052928766391875,0.258976573734829
0.3706136099037969,0.4328246611487484,0.0763544366752843,0.13748581121372921,0.3692498023444877,-0.07914398848824324,0.3131187225706726
0.18521836972313918,-0.4917725162433096,0.08875058685251982,0.13748581121372921,0.6709488584579688,-0.3642935509558681,0.2883141528559073
2.454769771734581,2.539929882095452,0.6321154957758907,0.6930937022530597,0.48429899260605325,1.865329681445811,0.7807459757842952
0.18055907480031247,-0.009202948935575687,0.1269514342836136,0.0,0.7144977794874876,0.11957934487215827,0.3131187225706726
2.2870273900533276,2.6413829803924616,0.8452376391682204,0.9232845725769814,0.6654237665380904,2.142010752248441,0.7488743097636524
1.639151691473569,1.6275114544384452,0.4825936869320471,0.5634273323335968,0.7358498627413788,1.653963394982396,0.7377725845391017
3.206533513635873,2.6413829803924616,1.0,0.4893462681310254,0.5209373193947737,1.7296262760180052,0.8729351765332922
2.020785869443969,2.1190182585550414,0.8617037387254005,0.3090870902925473,0.7144977794874876,1.3003380246956153,0.8611738743163602
3.8208968752784225,2.6413829803924616,1.0,0.6728403555640501,0.7305376158269645,2.6748300681750967,1.0
2.5902776463378787,2.6413829803924616,0.5168687776731472,0.8578677632259302,0.6819440051744561,1.7107482404342003,0.9301863326281161
-0.27482090527391245,-0.450370370476033,0.09660917830792959,0.0,0.6874143026940018,0.2995692643291079,0.424653861968429
0.7055249658413248,0.9029641942590735,0.30494261755287666,0.23214482771523032,0.4719037024929005,1.4334272385128437,0.6765821034569313
-0.8777816110570508,-0.7724690375401249,0.0,0.0,0.3492725356554569,-1.2419276709689813,0.22307027879551292
0.8113487215250992,1.0165694667314582,0.0,0.1878091107778656,0.7198616852949904,-0.11960497492355841,0.2883141528559073
-0.5869395689665565,1.4528464293856003,0.0,0.07779308082142294,0.6709488584579688,-1.1020451403282427,0.22307027879551292
0.7536431372055609,0.22309738502250018,0.25157503850740043,0.0,0.9070112963649706,-0.40001563714434435,0.22307027879551292
0.6340917207572933,-0.021441640423770073,0.0753878858526576,0.07779308082142294,0.4341508066278994,-0.17130815865700916,0.35355802691630167
0.19970234086841382,-0.4543815127090008,0.0,0.07779308082142294,0.4213726466628085,-0.37600832138864926,0.17677901345815084
0.5607259813662647,0.45140122048966225,0.0,0.07779308082142294,0.7358498627413788,-0.34141176583241944,0.22307027879551292
0.7596055886383378,-0.0755284680122817,0.0,0.0,0.3492725356554569,0.6149702210411783,0.17677901345815084
0.6516527263070583,0.4977499617397606,0.017224014243685082,0.0,0.6819440051744561,0.3961610086576185,0.22307027879551292
1.9047951249735435,1.6683776137368447,0.21005554820888053,0.0,0.7305376158269645,1.77103137287697,0.6294882868674145
0.16214957769836755,0.1353409835493526,0.0,0.0,0.4277740608072378,-0.5482953025442084,0.17677901345815084
0.9300441126726618,1.2337699358842922,0.034496376621320685,0.0,0.3492725356554569,0.7880440454020636,0.3858481878217172
0.6652127028833865,0.5767722853968477,0.0,0.07779308082142294,0.3492725356554569,0.4778121497213964,0.2883141528559073
0.9992892913971703,0.5610032064045264,0.05455883674224247,0.0,0.5449198187783857,0.4778121497213964,0.4973833272194737
0.6334286030316583,0.6249801431255625,0.0,0.0,0.45313491724469124,-0.8602562018763902,0.2883141528559073
0.9352988353831075,-0.19624018488763517,0.0,0.0,0.6148498083994269,-0.004369109419692787,0.3705117131325855
0.7085341347060132,0.5150681114461674,0.19991664929831798,0.435083241882607,0.6764555640146703,0.8995290956735458,0.6052191958248312
0.5074552046575731,0.21525681668875762,0.23010142691140936,0.1878091107778656,0.4084950447642903,0.19371302865646772,0.647724140763942
1.8427646862543208,1.5888473085461519,0.16891812612426568,0.23214482771523032,0.3758556534033701,0.8117405322284083,0.517953147469658
0.9166075111297969,0.27902821246813264,0.04066120181860508,0.0,0.9354606531309226,0.05039716214814987,0.424653861968429
1.4282379111269226,0.7875992226258083,0.021602468994692866,0.0,0.3492725356554569,0.9962602587460915,0.6262374451413452
0.02065962358018012,0.42414719373276427,0.0,0.07779308082142294,0.6983009438865206,0.009711277068127121,0.3131187225706726
-0.12222214471072619,-0.4778440017896482,0.0,0.0,0.591866612650044,-1.1686508129490352,0.17677901345815084
0.7248408972222677,0.156617432962948,0.21234406043023665,0.0,0.949503991951687,-0.42483691355317654,0.3998492922536637
0.41110774840070946,0.5079792665662777,0.0,0.0,0.556781973465343,-0.7154165938564145,0.11153513939775646
0.15337582391980167,0.6251626778330351,0.0,0.0,0.3626174748579114,-0.40001563714434435,0.3131187225706726
0.9810325701981066,0.6800060677503278,0.0,0.13748581121372921,0.7411451104366087,0.816389167096282,0.44614055759102583
2.4826602442360253,2.2079881593445845,0.8595095500729859,0.4060954446110672,0.7569299375303373,1.7141552150886328,0.8356048794466436
0.7318214765629238,0.22490584778871875,0.0,0.0,0.6928665761363355,0.8912090341848835,0.424653861968429
0.6919917681639511,0.9861096436656852,0.18800709206481192,0.23214482771523032,0.7252082601973058,1.3086648451126097,0.562627201279868
1.2558653606694947,1.2023961249503037,0.21397040293772718,0.1878091107778656,0.8135525640819967,2.2020125381274482,0.6294882868674145
0.7319875006555928,0.8442010458173673,0.21745497618281046,0.13748581121372921,0.9954726004789833,1.816157774205371,0.6014328754265799
0.1829340444609781,-0.38046821087970256,0.11428035701729322,0.0,0.2312729599101928,-0.4123210954123827,0.258976573734829
0.41048912877806887,-0.9088041101329207,0.028867513459481287,0.13748581121372921,0.6709488584579688,0.11355332293651192,0.258976573734829
0.5635337882569562,-0.1620803740262725,0.20549939172659368,0.0,0.6709488584579688,0.32266763206975146,0.33460541819326933
0.3285891082086207,1.0054151111340404,0.13686976778431875,0.07779308082142294,0.9022218183681616,0.9760488552516119,0.5113844316514202
0.9019894540255643,0.6178166101557607,0.27658633371878666,0.07779308082142294,0.8974184376581054,0.4851337860563228,0.3705117131325855
