region,population,area,gdp,literacy,infant_mortality,arable,birthrate,deathrate
0.43166247903554,0.9191553152611315,0.9915430288061302,0.33035950243366297,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.43166247903554,0.482935818534041,0.522939870066737,0.02373940848160902,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.43166247903554,0.9573438062774068,1.0,0.02373940848160902,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.43166247903554,0.6596142461720363,0.9015337339565317,0.02373940848160902,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.43166247903554,0.11716604125913344,0.3581986290032309,0.280167697030233,0.8449824315394174,0.33846969047790676,0.4140285392157302,0.4382490811972667,0.0
0.43166247903554,0.6697158376288964,0.7592995475809349,0.4231965969214403,0.8763064395198779,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.43166247903554,0.8240208331202291,0.897131969159264,0.08724250918713572,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.43166247903554,0.6800277476343074,0.7668712420164089,0.46701738319965214,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.43166247903554,0.7778259193179947,0.8172461708583516,0.18247678111858995,0.9074677220788043,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.43166247903554,0.49627402179943825,0.6314206622724907,0.67334924157973,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.43166247903554,0.7666433260308535,0.7917687259356627,0.596487541887379,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.43166247903554,0.7003228700103022,0.7465502191440851,0.892313813086455,1.0,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.44601756138461524,0.6995717193852216,0.07935573833630433,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.24030597075255644,0.4438487222998498,0.2962419304680216,0.8134931219204011,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.7552345445839058,0.755746387600577,0.3192752195885254,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.5282541091888012,0.6676254001150624,0.0,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.7961497552511588,0.8875134977464999,0.20330235887096992,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.9815813343846967,0.981919517662927,0.2369104699938766,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.7239485510171876,0.6929076176359102,0.271889301542656,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.45701332246208237,0.7144256765903397,0.17152431653338746,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.6866577673456143,0.823992178523685,0.02373940848160902,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.551411682477806,0.7501631395578034,0.5130788296080135,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.9759511683916634,0.9907649229710587,0.02373940848160902,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.20058096913713752,0.49009631201051274,0.7299037449711105,0.05480276448630317,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.5114500894376569,0.6823456953515233,0.311731054425826,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.6960009408575404,0.9006855825233037,0.8296022133523401,1.0,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.9543030345833051,0.9366760098920321,0.8330964793940986,0.9693120870108025,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.35219323990148543,0.8024761185854716,0.3983402782079448,0.4553896379557818,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.3858076898076087,0.5717574096157256,0.636979596385717,0.9384687892034576,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.5591156855139453,0.8831978929913186,0.3001665532383463,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.5740132039506841,0.6463980052327959,0.10934581389740433,0.6139797426628625,0.46919882015945913,1.0,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.5593997551338347,0.3885354010826733,0.012366884493061892,0.05480276448630317,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.6838611420403161,0.78252476180966,0.1601581170671516,0.9693120870108025,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.9861954567533414,0.9047497733530799,0.8330964793940986,0.9693120870108025,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.8491207401390816,0.8748661760925065,0.14221902573758521,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.1452468181699641,0.09373133195636463,0.636979596385717,0.05480276448630317,0.46919882015945913,0.21431755282843812,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.7711974439177381,0.8302707166923041,0.6899060325548839,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.2191481303054309,1.0,0.6899060325548839,0.05480276448630317,0.46919882015945913,0.21431755282843812,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.26806080355716067,0.38513392052866957,0.280167697030233,0.9384687892034576,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.4384499488964332,0.508117057512089,0.3887119154832539,0.6858288827860513,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.3359757671818687,0.4190106000027433,0.7101430717150486,0.9693120870108025,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.7859269496009761,0.8159046579557399,0.24146320490909068,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.23481806389678728,0.2741065320668067,0.6899060325548839,0.05480276448630317,0.46919882015945913,0.21431755282843812,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.7608818843816819,0.8768386981884878,0.13597015217883207,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.5603729332618864,0.7333417726623406,0.034324695715442416,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.4939599132948985,0.8667940369318018,0.2369104699938766,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.7446904000230946,0.7136184887648953,0.10221236595483768,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.7314517746844053,0.8180717294812826,0.1658958771570615,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.7257542191622827,0.4715599728490959,0.8538013667647444,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.7639972340062114,0.8041268290502376,0.5535996916604138,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.3949123762678085,0.8117439943142927,0.8890227112967539,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,1.0,1.0,0.18247678111858995,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,1.0,1.0,0.1982200299253028,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.9670109212161176,1.0,0.355238298137237,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.2964743756121574,0.19999999999999998
0.5335641674240054,0.8678861965291335,0.9198860455577543,0.09485229054705371,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.6693788807328872,0.7831447884739307,0.8673657593280248,0.9384687892034576,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.5335641674240054,0.24983634987150205,0.42317953139943537,0.7101430717150486,0.05480276448630317,0.46919882015945913,0.27639320225002095,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.7164315739071897,0.6919412652776231,0.6857983542015915,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.949451097275818,0.8920363740707731,0.8172707364021647,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.628627765195258,0.6443235568904517,0.23230046121767417,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,1.0,0.9089892803843769,0.8435039939442274,0.9693120870108025,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.26966881309403956,0.30380107113841,0.7829599625533588,0.05480276448630317,0.46919882015945913,0.21431755282843812,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.7087808512197139,0.8035374085218334,0.25040506216908476,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.8084932445635095,1.0,0.33035950243366297,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.25848873738994593,0.19999999999999998
0.6256903357063738,0.895165336480313,0.9413958614539479,0.05366991574972932,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.285065264499078,0.4493012582526724,0.034324695715442416,0.05480276448630317,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.8523738046267567,0.8235095889477339,0.07935573833630433,0.9693120870108025,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.9311319619718835,0.8083864230190811,0.6435221067895491,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.0,0.19999999999999998
0.6256903357063738,0.6147928684230121,0.6804797710665915,0.6691564198142033,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.6956487916153345,0.8608302058946534,0.10221236595483768,0.9074677220788043,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.7167023659349981,0.8740304038912873,0.10934581389740433,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.6083473655386956,0.776826778828838,0.4556527610214962,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.6256903357063738,0.6643865556747856,0.6401882017701299,0.271889301542656,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.7104090908101314,0.5959685776348344,0.7203317156483656,0.18781131146352603,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.7104090908101314,0.6389387003151009,0.8175895818006838,0.05366991574972932,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.7104090908101314,0.7086737780675211,1.0,0.33399537040409333,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.7104090908101314,0.16591255552728457,0.3278618569237885,0.7866321327263186,1.0,0.46919882015945913,1.0,0.30244391046924096,0.19999999999999998
0.7104090908101314,0.6562518260120956,0.7775312324554114,0.489120680504488,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.7104090908101314,0.44336311357026836,0.5360621291382612,1.0,1.0,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.7892633854037651,0.43853104470374416,0.1974534407822892,0.6775202820109638,0.6139797426628625,0.46919882015945913,0.21431755282843812,0.30244391046924096,0.19999999999999998
0.7892633854037651,0.5974272631541934,0.7068003244162503,0.34473577599099176,0.05480276448630317,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.7892633854037651,0.8294841503832845,0.9419574802826086,0.034324695715442416,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.7892633854037651,0.7919205051282662,0.822219886248917,0.012366884493061892,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.7892633854037651,0.8580159959781316,0.898804615169659,0.42015102423802386,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.4140262969459888,0.3748941594492457,0.23230046121767417,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.7808698639620265,0.9979056735780396,0.044266614842523755,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.42546224937720456,0.37878177080155917,0.6413474393444213,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.2264710150544892,0.649979072753509,0.10221236595483768,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.434507809902691,0.4721061043689121,0.5657783748533489,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.6435216143773329,0.9840735190587626,0.11627236282037262,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.5445566360528674,0.5183177074113139,0.489120680504488,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.35309934699205614,0.3913899042331164,0.1658958771570615,0.05480276448630317,0.46919882015945913,0.21431755282843812,0.30244391046924096,0.19999999999999998
0.8633249580710801,1.0,1.0,0.42015102423802386,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.28760201646929084,0.438502185051616,0.12957063849441797,0.6534719236614315,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.6793690273251708,0.7284699228310149,0.11627236282037262,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.1613430251112261,0.0,0.822575211379414,0.9693120870108025,0.46919882015945913,0.21431755282843812,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.6314181139851703,1.0,0.11627236282037262,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.03107333332198292,0.2941779593134499,0.20830824875216303,0.9074677220788043,0.46919882015945913,0.8090169943749476,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.8906213520969862,0.9214911848194812,0.2369104699938766,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.8354850460448243,0.9652641337971763,0.07115933152411902,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.5970978912306771,0.9674558021307327,0.3621153641351632,0.48888897654774954,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.06706223674952283,0.1759291584487693,0.280167697030233,0.05480276448630317,0.46919882015945913,0.21431755282843812,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.8736355908404799,0.83844969412247,0.08724250918713572,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.8168461874562755,0.7437770993690541,0.8503809320352105,0.9693120870108025,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.8633249580710801,0.36331064206840613,0.46192073782915555,0.489120680504488,0.6139797426628625,0.46919882015945913,0.33510581126042116,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.36212203915052077,0.6855129269728371,0.5801169764429813,0.7180065748408886,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.6697385368163112,0.8834805176058214,0.7220544994304612,0.9693120870108025,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.7026048381191531,0.8288706364253122,0.14832742133205018,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.7878909032822982,0.999517328649923,0.034324695715442416,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,1.0,0.9758783314874824,0.044266614842523755,0.0,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.2591984039295455,0.40959059293906885,0.5182825539776718,0.9074677220788043,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.6827111997710787,0.8974427043191768,0.9970235241057379,1.0,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.6410020685169825,0.8659152985624098,0.5336487968571857,0.6139797426628625,0.46919882015945913,0.21431755282843812,0.30244391046924096,0.19999999999999998
0.9333741351514496,1.0,0.9654831597732747,0.13597015217883207,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.11310770439631701,0.4065493742087958,0.42015102423802386,0.7500079467934109,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.6439820674845195,0.7911342129343275,0.33035950243366297,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.7044853302640642,0.9241719776020606,0.14221902573758521,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.7189584252879152,0.9145065703517331,0.2676854166924108,0.8134931219204011,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.8736930835844391,1.0,0.28424479581232903,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.9948294160942291,0.8917302405039507,0.263436566669343,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.9061798403040199,0.8948288094650287,0.48092573167390285,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.7703849717739771,0.8036111380698733,0.6478531924720897,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.6658204002772098,0.6612976697885117,0.6214921365723526,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.5090304040549382,0.6472996563771929,0.7200808579872862,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.4967136691261643,0.5340386633366175,0.311731054425826,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.848621617473574,0.8742512506896766,0.355238298137237,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,1.0,1.0,0.4170884841819994,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.7489085395736071,0.709711174548073,0.07935573833630433,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.006899383586638552,0.39881140323135356,0.1601581170671516,0.9074677220788043,0.0,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.18074083838677824,0.3644746152972948,0.4140086899695884,0.9074677220788043,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.33438772821796137,0.42872426660732255,0.2962419304680216,0.0,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.0,0.3588195428241422,0.3517629204498403,0.9693120870108025,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.2967827334512835,0.39433207961316247,0.18247678111858995,0.8763064395198779,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
0.9333741351514496,0.3395390360436018,0.5457630192212526,0.3040556568686894,0.6139797426628625,0.46919882015945913,0.4140285392157302,0.30244391046924096,0.19999999999999998
